name,agenew,count(borrower)
SOUTH MOLTON,14,57
SOUTH MOLTON,15,66
SOUTH MOLTON,16,42
SOUTH MOLTON,17,77
SOUTH MOLTON,18,51
SOUTH MOLTON,19,45
SOUTH MOLTON,2,40
SOUTH MOLTON,20,48
SOUTH MOLTON,21,42
SOUTH MOLTON,22,55
SOUTH MOLTON,23,53
SOUTH MOLTON,24,58
SOUTH MOLTON,25,42
SOUTH MOLTON,26,42
SOUTH MOLTON,27,67
SOUTH MOLTON,28,152
SOUTH MOLTON,29,38
SOUTH MOLTON,3,54
SOUTH MOLTON,30,44
SOUTH MOLTON,31,60
SOUTH MOLTON,32,45
SOUTH MOLTON,33,44
SOUTH MOLTON,34,47
SOUTH MOLTON,35,56
SOUTH MOLTON,36,71
SOUTH MOLTON,37,52
SOUTH MOLTON,38,31
SOUTH MOLTON,39,42
SOUTH MOLTON,4,82
SOUTH MOLTON,40,53
SOUTH MOLTON,41,47
SOUTH MOLTON,42,50
SOUTH MOLTON,43,41
SOUTH MOLTON,44,59
SOUTH MOLTON,45,51
SOUTH MOLTON,46,48
SOUTH MOLTON,47,61
SOUTH MOLTON,48,50
SOUTH MOLTON,49,39
SOUTH MOLTON,5,85
SOUTH MOLTON,50,58
SOUTH MOLTON,51,52
SOUTH MOLTON,52,41
SOUTH MOLTON,53,50
SOUTH MOLTON,54,51
SOUTH MOLTON,55,33
SOUTH MOLTON,56,41
SOUTH MOLTON,57,37
SOUTH MOLTON,58,38
SOUTH MOLTON,59,37
SOUTH MOLTON,6,77
SOUTH MOLTON,60,40
SOUTH MOLTON,61,48
SOUTH MOLTON,62,37
SOUTH MOLTON,63,39
SOUTH MOLTON,64,41
SOUTH MOLTON,65,42
SOUTH MOLTON,66,47
SOUTH MOLTON,67,48
SOUTH MOLTON,68,55
SOUTH MOLTON,69,55
SOUTH MOLTON,7,96
SOUTH MOLTON,70,54
SOUTH MOLTON,71,48
SOUTH MOLTON,72,47
SOUTH MOLTON,73,41
SOUTH MOLTON,74,29
SOUTH MOLTON,75,21
SOUTH MOLTON,76,35
SOUTH MOLTON,77,29
SOUTH MOLTON,78,25
SOUTH MOLTON,79,28
SOUTH MOLTON,8,91
SOUTH MOLTON,80,16
SOUTH MOLTON,81,22
SOUTH MOLTON,82,10
SOUTH MOLTON,83,13
SOUTH MOLTON,84,17
SOUTH MOLTON,85,14
SOUTH MOLTON,86,15
SOUTH MOLTON,87,9
SOUTH MOLTON,88,9
SOUTH MOLTON,89,5
SOUTH MOLTON,9,85
SOUTH MOLTON,90,12
SOUTH MOLTON,91,5
SOUTH MOLTON,92,6
SOUTH MOLTON,93,2
SOUTH MOLTON,94,3
SOUTH MOLTON,95,2
SOUTH MOLTON,96,1
SOUTH MOLTON,98,2
SOUTH MOLTON,99,1
ST THOMAS,,476
ST THOMAS,0,16
ST THOMAS,1,28
ST THOMAS,10,161
ST THOMAS,100,1
ST THOMAS,11,160
ST THOMAS,112,1
ST THOMAS,115,3
ST THOMAS,116,3
ST THOMAS,12,167
ST THOMAS,13,133
ST THOMAS,14,117
ST THOMAS,15,112
ST THOMAS,16,75
ST THOMAS,17,69
ST THOMAS,18,72
ST THOMAS,19,55
ST THOMAS,2,64
ST THOMAS,20,54
ST THOMAS,21,60
ST THOMAS,22,66
ST THOMAS,23,69
ST THOMAS,24,68
ST THOMAS,25,63
ST THOMAS,26,78
ST THOMAS,27,101
ST THOMAS,28,111
ST THOMAS,29,100
ST THOMAS,3,93
ST THOMAS,30,107
ST THOMAS,31,103
ST THOMAS,32,117
ST THOMAS,33,99
ST THOMAS,34,104
ST THOMAS,35,117
ST THOMAS,36,101
ST THOMAS,37,118
ST THOMAS,38,103
ST THOMAS,39,92
ST THOMAS,4,107
ST THOMAS,40,101
ST THOMAS,41,95
ST THOMAS,42,95
ST THOMAS,43,82
ST THOMAS,44,71
ST THOMAS,45,86
ST THOMAS,46,71
ST THOMAS,47,75
ST THOMAS,48,69
ST THOMAS,49,53
ST THOMAS,5,111
ST THOMAS,50,58
ST THOMAS,51,58
ST THOMAS,52,42
ST THOMAS,53,65
ST THOMAS,54,46
ST THOMAS,55,28
ST THOMAS,56,42
ST THOMAS,57,45
ST THOMAS,58,36
ST THOMAS,59,36
ST THOMAS,6,118
ST THOMAS,60,42
ST THOMAS,61,40
ST THOMAS,62,41
ST THOMAS,63,33
ST THOMAS,64,43
ST THOMAS,65,54
ST THOMAS,66,46
ST THOMAS,67,36
ST THOMAS,68,51
ST THOMAS,69,51
ST THOMAS,7,130
ST THOMAS,70,49
ST THOMAS,71,38
ST THOMAS,72,46
ST THOMAS,73,29
ST THOMAS,74,34
ST THOMAS,75,36
ST THOMAS,76,30
ST THOMAS,77,30
ST THOMAS,78,22
ST THOMAS,79,20
ST THOMAS,8,144
ST THOMAS,80,23
ST THOMAS,81,18
ST THOMAS,82,20
ST THOMAS,83,17
ST THOMAS,84,13
ST THOMAS,85,16
ST THOMAS,86,10
ST THOMAS,87,8
ST THOMAS,88,17
ST THOMAS,89,3
ST THOMAS,9,137
ST THOMAS,90,3
ST THOMAS,91,6
ST THOMAS,92,6
ST THOMAS,93,4
ST THOMAS,94,1
ST THOMAS,95,2
ST THOMAS,96,1
ST THOMAS,97,2
ST THOMAS,99,2
STOKE FLEMING,,35
STOKE FLEMING,10,4
STOKE FLEMING,11,4
STOKE FLEMING,12,4
STOKE FLEMING,13,7
STOKE FLEMING,14,5
STOKE FLEMING,15,1
STOKE FLEMING,16,4
STOKE FLEMING,17,2
STOKE FLEMING,18,2
STOKE FLEMING,19,5
STOKE FLEMING,2,1
STOKE FLEMING,20,5
STOKE FLEMING,21,4
STOKE FLEMING,22,3
STOKE FLEMING,23,3
STOKE FLEMING,24,3
STOKE FLEMING,25,1
STOKE FLEMING,26,2
STOKE FLEMING,27,1
STOKE FLEMING,29,1
STOKE FLEMING,3,1
STOKE FLEMING,30,2
STOKE FLEMING,33,2
STOKE FLEMING,36,2
STOKE FLEMING,37,1
STOKE FLEMING,38,1
STOKE FLEMING,39,1
STOKE FLEMING,4,2
STOKE FLEMING,40,1
STOKE FLEMING,42,1
STOKE FLEMING,43,3
STOKE FLEMING,44,1
STOKE FLEMING,45,4
STOKE FLEMING,46,2
STOKE FLEMING,47,2
STOKE FLEMING,48,6
STOKE FLEMING,49,2
STOKE FLEMING,5,2
STOKE FLEMING,50,1
STOKE FLEMING,51,4
STOKE FLEMING,52,3
STOKE FLEMING,54,3
STOKE FLEMING,55,5
STOKE FLEMING,56,4
STOKE FLEMING,57,2
STOKE FLEMING,58,4
STOKE FLEMING,59,2
STOKE FLEMING,6,2
STOKE FLEMING,60,1
STOKE FLEMING,61,1
STOKE FLEMING,62,1
STOKE FLEMING,63,5
STOKE FLEMING,64,5
STOKE FLEMING,65,4
STOKE FLEMING,66,4
STOKE FLEMING,67,8
STOKE FLEMING,68,6
STOKE FLEMING,69,4
STOKE FLEMING,7,1
STOKE FLEMING,70,6
STOKE FLEMING,71,5
STOKE FLEMING,72,7
STOKE FLEMING,73,3
STOKE FLEMING,74,6
STOKE FLEMING,75,3
STOKE FLEMING,76,5
STOKE FLEMING,77,5
STOKE FLEMING,78,9
STOKE FLEMING,79,6
STOKE FLEMING,8,4
STOKE FLEMING,80,3
STOKE FLEMING,81,3
STOKE FLEMING,82,5
STOKE FLEMING,83,4
STOKE FLEMING,84,8
STOKE FLEMING,85,5
STOKE FLEMING,86,3
STOKE FLEMING,87,1
STOKE FLEMING,88,1
STOKE FLEMING,9,6
SYSTEMS MANAGER,,21
SYSTEMS MANAGER,14,1
SYSTEMS MANAGER,17,1
SYSTEMS MANAGER,28,1
SYSTEMS MANAGER,55,1
SYSTEMS MANAGER,56,1
SYSTEMS MANAGER,57,4
SYSTEMS MANAGER,60,1
SYSTEMS MANAGER,61,1
SYSTEMS MANAGER,86,1
TAVISTOCK,,982
TAVISTOCK,0,27
TAVISTOCK,1,57
TAVISTOCK,10,239
TAVISTOCK,100,3
TAVISTOCK,101,2
TAVISTOCK,105,1
TAVISTOCK,11,205
TAVISTOCK,113,3
TAVISTOCK,114,2
TAVISTOCK,115,2
TAVISTOCK,116,2
TAVISTOCK,12,215
TAVISTOCK,13,214
TAVISTOCK,14,167
TAVISTOCK,15,167
TAVISTOCK,16,128
TAVISTOCK,17,142
TAVISTOCK,18,154
TAVISTOCK,19,149
TAVISTOCK,2,98
TAVISTOCK,20,142
TAVISTOCK,21,134
TAVISTOCK,22,137
TAVISTOCK,23,103
TAVISTOCK,24,107
TAVISTOCK,25,109
TAVISTOCK,26,117
TAVISTOCK,27,108
TAVISTOCK,28,163
TAVISTOCK,29,116
TAVISTOCK,3,121
TAVISTOCK,30,125
TAVISTOCK,31,111
TAVISTOCK,32,112
TAVISTOCK,33,115
TAVISTOCK,34,100
TAVISTOCK,35,123
TAVISTOCK,36,131
TAVISTOCK,37,129
TAVISTOCK,38,132
TAVISTOCK,39,105
TAVISTOCK,4,141
TAVISTOCK,40,119
TAVISTOCK,41,128
TAVISTOCK,42,148
TAVISTOCK,43,138
TAVISTOCK,44,153
TAVISTOCK,45,151
TAVISTOCK,46,152
TAVISTOCK,47,134
TAVISTOCK,48,125
TAVISTOCK,49,132
TAVISTOCK,5,194
TAVISTOCK,50,139
TAVISTOCK,51,145
TAVISTOCK,52,138
TAVISTOCK,53,119
TAVISTOCK,54,121
TAVISTOCK,55,132
TAVISTOCK,56,167
TAVISTOCK,57,110
TAVISTOCK,58,134
TAVISTOCK,59,107
TAVISTOCK,6,212
TAVISTOCK,60,108
TAVISTOCK,61,140
TAVISTOCK,62,145
TAVISTOCK,63,132
TAVISTOCK,64,127
TAVISTOCK,65,140
TAVISTOCK,66,158
TAVISTOCK,67,137
TAVISTOCK,68,153
TAVISTOCK,69,157
TAVISTOCK,7,236
TAVISTOCK,70,161
TAVISTOCK,71,118
TAVISTOCK,72,146
TAVISTOCK,73,93
TAVISTOCK,74,99
TAVISTOCK,75,84
TAVISTOCK,76,118
TAVISTOCK,77,76
TAVISTOCK,78,65
TAVISTOCK,79,51
TAVISTOCK,8,224
TAVISTOCK,80,52
TAVISTOCK,81,58
TAVISTOCK,82,41
TAVISTOCK,83,45
TAVISTOCK,84,38
TAVISTOCK,85,34
TAVISTOCK,86,26
TAVISTOCK,87,30
TAVISTOCK,88,18
TAVISTOCK,89,16
TAVISTOCK,9,257
TAVISTOCK,90,15
TAVISTOCK,91,20
TAVISTOCK,92,9
TAVISTOCK,93,7
TAVISTOCK,94,8
TAVISTOCK,95,5
TAVISTOCK,96,4
TAVISTOCK,97,2
TAVISTOCK,98,5
TAVISTOCK,99,1
TEIGNMOUTH,,642
TEIGNMOUTH,0,6
TEIGNMOUTH,1,34
TEIGNMOUTH,10,143
TEIGNMOUTH,101,1
TEIGNMOUTH,11,123
TEIGNMOUTH,116,3
TEIGNMOUTH,12,103
TEIGNMOUTH,13,98
TEIGNMOUTH,14,105
TEIGNMOUTH,15,73
TEIGNMOUTH,16,53
TEIGNMOUTH,17,70
TEIGNMOUTH,18,67
TEIGNMOUTH,19,62
TEIGNMOUTH,2,47
TEIGNMOUTH,20,76
TEIGNMOUTH,21,64
TEIGNMOUTH,22,80
TEIGNMOUTH,23,72
TEIGNMOUTH,24,84
TEIGNMOUTH,25,63
TEIGNMOUTH,26,88
TEIGNMOUTH,27,67
TEIGNMOUTH,28,159
TEIGNMOUTH,29,71
TEIGNMOUTH,3,86
TEIGNMOUTH,30,85
TEIGNMOUTH,31,85
TEIGNMOUTH,32,86
TEIGNMOUTH,33,81
TEIGNMOUTH,34,80
TEIGNMOUTH,35,70
TEIGNMOUTH,36,96
TEIGNMOUTH,37,82
TEIGNMOUTH,38,75
TEIGNMOUTH,39,76
TEIGNMOUTH,4,95
TEIGNMOUTH,40,84
TEIGNMOUTH,41,81
TEIGNMOUTH,42,86
TEIGNMOUTH,43,85
TEIGNMOUTH,44,88
TEIGNMOUTH,45,104
TEIGNMOUTH,46,97
TEIGNMOUTH,47,80
TEIGNMOUTH,48,82
TEIGNMOUTH,49,69
TEIGNMOUTH,5,107
TEIGNMOUTH,50,63
TEIGNMOUTH,51,69
TEIGNMOUTH,52,75
TEIGNMOUTH,53,65
TEIGNMOUTH,54,65
TEIGNMOUTH,55,54
TEIGNMOUTH,56,67
TEIGNMOUTH,57,69
TEIGNMOUTH,58,71
TEIGNMOUTH,59,79
TEIGNMOUTH,6,120
TEIGNMOUTH,60,59
TEIGNMOUTH,61,75
TEIGNMOUTH,62,82
TEIGNMOUTH,63,91
TEIGNMOUTH,64,103
TEIGNMOUTH,65,86
TEIGNMOUTH,66,86
TEIGNMOUTH,67,100
TEIGNMOUTH,68,86
TEIGNMOUTH,69,108
TEIGNMOUTH,7,129
TEIGNMOUTH,70,97
TEIGNMOUTH,71,75
TEIGNMOUTH,72,63
TEIGNMOUTH,73,73
TEIGNMOUTH,74,50
TEIGNMOUTH,75,46
TEIGNMOUTH,76,43
TEIGNMOUTH,77,32
TEIGNMOUTH,78,29
TEIGNMOUTH,79,39
TEIGNMOUTH,8,133
TEIGNMOUTH,80,26
TEIGNMOUTH,81,25
TEIGNMOUTH,82,31
TEIGNMOUTH,83,17
TEIGNMOUTH,84,26
TEIGNMOUTH,85,15
TEIGNMOUTH,86,7
TEIGNMOUTH,87,8
TEIGNMOUTH,88,16
TEIGNMOUTH,89,8
TEIGNMOUTH,9,128
TEIGNMOUTH,90,9
TEIGNMOUTH,91,7
TEIGNMOUTH,92,5
TEIGNMOUTH,93,5
TEIGNMOUTH,94,2
TEIGNMOUTH,95,3
TEIGNMOUTH,96,3
TEIGNMOUTH,97,3
TEIGNMOUTH,99,1
TIVERTON,,1107
TIVERTON,0,20
TIVERTON,1,66
TIVERTON,10,325
TIVERTON,11,293
TIVERTON,114,1
TIVERTON,115,3
TIVERTON,116,6
TIVERTON,12,241
TIVERTON,13,267
TIVERTON,14,213
TIVERTON,15,206
TIVERTON,16,176
TIVERTON,17,183
TIVERTON,18,171
TIVERTON,19,150
TIVERTON,2,95
TIVERTON,20,167
TIVERTON,21,139
TIVERTON,22,158
TIVERTON,23,156
TIVERTON,24,166
TIVERTON,25,162
TIVERTON,26,155
TIVERTON,27,159
TIVERTON,28,218
TIVERTON,29,179
TIVERTON,3,128
TIVERTON,30,174
TIVERTON,31,190
TIVERTON,32,167
TIVERTON,33,159
TIVERTON,34,154
TIVERTON,35,176
TIVERTON,36,182
TIVERTON,37,143
TIVERTON,38,146
TIVERTON,39,138
TIVERTON,4,189
TIVERTON,40,149
TIVERTON,41,121
TIVERTON,42,144
TIVERTON,43,114
TIVERTON,44,157
TIVERTON,45,158
TIVERTON,46,143
TIVERTON,47,156
TIVERTON,48,141
TIVERTON,49,149
TIVERTON,5,200
TIVERTON,50,151
TIVERTON,51,126
TIVERTON,52,127
TIVERTON,53,137
TIVERTON,54,113
TIVERTON,55,92
TIVERTON,56,106
TIVERTON,57,104
TIVERTON,58,100
TIVERTON,59,102
TIVERTON,6,238
TIVERTON,60,106
TIVERTON,61,118
TIVERTON,62,106
TIVERTON,63,103
TIVERTON,64,117
TIVERTON,65,91
TIVERTON,66,109
TIVERTON,67,120
TIVERTON,68,121
TIVERTON,69,124
TIVERTON,7,262
TIVERTON,70,126
TIVERTON,71,111
TIVERTON,72,93
TIVERTON,73,99
TIVERTON,74,86
TIVERTON,75,66
TIVERTON,76,58
TIVERTON,77,60
TIVERTON,78,64
TIVERTON,79,46
TIVERTON,8,253
TIVERTON,80,43
TIVERTON,81,53
TIVERTON,82,39
TIVERTON,83,23
TIVERTON,84,29
TIVERTON,85,27
TIVERTON,86,36
TIVERTON,87,20
TIVERTON,88,15
TIVERTON,89,16
TIVERTON,9,307
TIVERTON,90,16
TIVERTON,91,13
TIVERTON,92,7
TIVERTON,93,10
TIVERTON,94,9
TIVERTON,95,4
TIVERTON,96,3
TIVERTON,97,1
TIVERTON,98,1
TOPSHAM,,210
TOPSHAM,0,5
TOPSHAM,1,14
TOPSHAM,10,38
TOPSHAM,11,35
TOPSHAM,12,41
TOPSHAM,13,27
TOPSHAM,14,22
TOPSHAM,15,28
TOPSHAM,16,16
TOPSHAM,17,19
TOPSHAM,18,21
TOPSHAM,19,12
TOPSHAM,2,18
TOPSHAM,20,10
TOPSHAM,21,8
TOPSHAM,22,8
TOPSHAM,23,6
TOPSHAM,24,7
TOPSHAM,25,5
TOPSHAM,26,5
TOPSHAM,27,9
TOPSHAM,28,43
TOPSHAM,29,13
TOPSHAM,3,28
TOPSHAM,30,16
TOPSHAM,31,12
TOPSHAM,32,17
TOPSHAM,33,12
TOPSHAM,34,17
TOPSHAM,35,19
TOPSHAM,36,11
TOPSHAM,37,15
TOPSHAM,38,22
TOPSHAM,39,14
TOPSHAM,4,24
TOPSHAM,40,32
TOPSHAM,41,22
TOPSHAM,42,26
TOPSHAM,43,18
TOPSHAM,44,18
TOPSHAM,45,18
TOPSHAM,46,27
TOPSHAM,47,21
TOPSHAM,48,20
TOPSHAM,49,19
TOPSHAM,5,36
TOPSHAM,50,28
TOPSHAM,51,17
TOPSHAM,52,13
TOPSHAM,53,18
TOPSHAM,54,8
TOPSHAM,55,8
TOPSHAM,56,16
TOPSHAM,57,17
TOPSHAM,58,15
TOPSHAM,59,21
TOPSHAM,6,37
TOPSHAM,60,17
TOPSHAM,61,10
TOPSHAM,62,16
TOPSHAM,63,18
TOPSHAM,64,18
TOPSHAM,65,19
TOPSHAM,66,33
TOPSHAM,67,23
TOPSHAM,68,29
TOPSHAM,69,29
TOPSHAM,7,48
TOPSHAM,70,24
TOPSHAM,71,16
TOPSHAM,72,27
TOPSHAM,73,25
TOPSHAM,74,16
TOPSHAM,75,18
TOPSHAM,76,13
TOPSHAM,77,16
TOPSHAM,78,20
TOPSHAM,79,7
TOPSHAM,8,49
TOPSHAM,80,13
TOPSHAM,81,13
TOPSHAM,82,7
TOPSHAM,83,5
TOPSHAM,84,6
TOPSHAM,85,8
TOPSHAM,86,8
TOPSHAM,87,15
TOPSHAM,88,6
TOPSHAM,89,2
TOPSHAM,9,40
TOPSHAM,90,2
TOPSHAM,91,3
TOPSHAM,92,1
TOPSHAM,93,1
TOPSHAM,94,3
TORRINGTON,,368
TORRINGTON,0,8
TORRINGTON,1,22
TORRINGTON,10,72
TORRINGTON,11,93
TORRINGTON,113,1
TORRINGTON,12,78
TORRINGTON,13,67
TORRINGTON,14,53
TORRINGTON,15,48
TORRINGTON,16,45
TORRINGTON,17,35
TORRINGTON,18,35
TORRINGTON,19,38
TORRINGTON,2,28
TORRINGTON,20,36
TORRINGTON,21,39
TORRINGTON,22,29
TORRINGTON,23,28
TORRINGTON,24,24
TORRINGTON,25,31
TORRINGTON,26,36
TORRINGTON,27,24
TORRINGTON,28,97
TORRINGTON,29,22
TORRINGTON,3,54
TORRINGTON,30,25
TORRINGTON,31,34
TORRINGTON,32,36
TORRINGTON,33,25
TORRINGTON,34,26
TORRINGTON,35,36
TORRINGTON,36,46
TORRINGTON,37,42
TORRINGTON,38,24
TORRINGTON,39,25
TORRINGTON,4,70
TORRINGTON,40,29
TORRINGTON,41,39
TORRINGTON,42,23
TORRINGTON,43,31
TORRINGTON,44,31
TORRINGTON,45,31
TORRINGTON,46,39
TORRINGTON,47,35
TORRINGTON,48,34
TORRINGTON,49,40
TORRINGTON,5,69
TORRINGTON,50,40
TORRINGTON,51,27
TORRINGTON,52,32
TORRINGTON,53,29
TORRINGTON,54,15
TORRINGTON,55,33
TORRINGTON,56,25
TORRINGTON,57,25
TORRINGTON,58,32
TORRINGTON,59,45
TORRINGTON,6,75
TORRINGTON,60,38
TORRINGTON,61,30
TORRINGTON,62,34
TORRINGTON,63,35
TORRINGTON,64,44
TORRINGTON,65,44
TORRINGTON,66,45
TORRINGTON,67,43
TORRINGTON,68,30
TORRINGTON,69,51
TORRINGTON,7,84
TORRINGTON,70,36
TORRINGTON,71,36
TORRINGTON,72,30
TORRINGTON,73,18
TORRINGTON,74,20
TORRINGTON,75,20
TORRINGTON,76,18
TORRINGTON,77,17
TORRINGTON,78,17
TORRINGTON,79,14
TORRINGTON,8,80
TORRINGTON,80,16
TORRINGTON,81,18
TORRINGTON,82,7
TORRINGTON,83,11
TORRINGTON,84,5
TORRINGTON,86,10
TORRINGTON,87,11
TORRINGTON,88,3
TORRINGTON,89,2
TORRINGTON,9,88
TORRINGTON,90,1
TORRINGTON,91,2
TORRINGTON,92,1
TORRINGTON,93,5
TORRINGTON,94,1
TORRINGTON,95,1
TORRINGTON,96,1
TORRINGTON,97,1
TOTNES,,737
TOTNES,0,10
TOTNES,1,40
TOTNES,10,148
TOTNES,11,135
TOTNES,112,3
TOTNES,115,2
TOTNES,116,2
TOTNES,12,149
TOTNES,13,140
TOTNES,14,130
TOTNES,15,111
TOTNES,16,102
TOTNES,17,93
TOTNES,18,85
TOTNES,19,84
TOTNES,2,55
TOTNES,20,99
TOTNES,21,84
TOTNES,22,78
TOTNES,23,93
TOTNES,24,97
TOTNES,25,92
TOTNES,26,89
TOTNES,27,100
TOTNES,28,127
TOTNES,29,112
TOTNES,3,89
TOTNES,30,95
TOTNES,31,102
TOTNES,32,91
TOTNES,33,117
TOTNES,34,94
TOTNES,35,120
TOTNES,36,116
TOTNES,37,120
TOTNES,38,125
TOTNES,39,134
TOTNES,4,102
TOTNES,40,147
TOTNES,41,122
TOTNES,42,128
TOTNES,43,152
TOTNES,44,123
TOTNES,45,142
TOTNES,46,147
TOTNES,47,134
TOTNES,48,125
TOTNES,49,146
TOTNES,5,107
TOTNES,50,126
TOTNES,51,120
TOTNES,52,131
TOTNES,53,122
TOTNES,54,124
TOTNES,55,113
TOTNES,56,112
TOTNES,57,116
TOTNES,58,115
TOTNES,59,117
TOTNES,6,131
TOTNES,60,108
TOTNES,61,82
TOTNES,62,129
TOTNES,63,106
TOTNES,64,116
TOTNES,65,131
TOTNES,66,129
TOTNES,67,112
TOTNES,68,105
TOTNES,69,120
TOTNES,7,123
TOTNES,70,105
TOTNES,71,75
TOTNES,72,76
TOTNES,73,86
TOTNES,74,50
TOTNES,75,48
TOTNES,76,48
TOTNES,77,30
TOTNES,78,34
TOTNES,79,27
TOTNES,8,155
TOTNES,80,28
TOTNES,81,24
TOTNES,82,22
TOTNES,83,17
TOTNES,84,19
TOTNES,85,12
TOTNES,86,12
TOTNES,87,13
TOTNES,88,15
TOTNES,89,12
TOTNES,9,152
TOTNES,90,8
TOTNES,91,8
TOTNES,92,5
TOTNES,93,7
TOTNES,95,2
TOTNES,97,1
TOTNES,98,1
UFFCULME,,50
UFFCULME,1,3
UFFCULME,10,7
UFFCULME,11,14
UFFCULME,12,20
UFFCULME,13,11
UFFCULME,14,10
UFFCULME,15,8
UFFCULME,16,8
UFFCULME,17,8
UFFCULME,18,6
UFFCULME,19,4
UFFCULME,2,1
UFFCULME,20,12
UFFCULME,21,2
UFFCULME,22,1
UFFCULME,23,1
UFFCULME,24,3
UFFCULME,25,6
UFFCULME,27,3
UFFCULME,28,5
UFFCULME,29,2
UFFCULME,3,4
UFFCULME,30,1
UFFCULME,33,3
UFFCULME,34,4
UFFCULME,35,3
UFFCULME,36,5
UFFCULME,37,3
UFFCULME,38,3
UFFCULME,39,7
UFFCULME,4,5
UFFCULME,40,4
UFFCULME,41,6
UFFCULME,42,3
UFFCULME,43,5
UFFCULME,44,2
UFFCULME,45,5
UFFCULME,46,4
UFFCULME,47,7
UFFCULME,48,8
UFFCULME,49,4
UFFCULME,5,8
UFFCULME,50,5
UFFCULME,51,2
UFFCULME,52,3
UFFCULME,53,2
UFFCULME,54,3
UFFCULME,55,4
UFFCULME,56,3
UFFCULME,57,3
UFFCULME,58,3
UFFCULME,59,2
UFFCULME,6,12
UFFCULME,60,6
UFFCULME,61,2
UFFCULME,62,4
UFFCULME,63,3
UFFCULME,64,3
UFFCULME,65,1
UFFCULME,66,3
UFFCULME,67,3
UFFCULME,69,6
UFFCULME,7,10
UFFCULME,70,3
UFFCULME,71,2
UFFCULME,72,6
UFFCULME,73,7
UFFCULME,74,5
UFFCULME,76,5
UFFCULME,77,5
UFFCULME,78,1
UFFCULME,79,4
UFFCULME,8,18
UFFCULME,80,1
UFFCULME,81,2
UFFCULME,82,3
UFFCULME,83,2
UFFCULME,84,1
UFFCULME,85,2
UFFCULME,86,2
UFFCULME,88,2
UFFCULME,89,1
UFFCULME,9,16
UFFCULME,90,1
UFFCULME,92,2
UFFCULME,94,1
